id,xcenter,ycenter,xworld,yworld,semimajor,semiminor,a_hl,b_hl,a_hl_90,b_hl_90,angle,F160W_inner,F160W_outer,F160W_90
248.0,2152.201069358918,1549.1305672797525,36.112094058531234,-3.389185818890223,12.010304445931705,6.523715473354735,4.308159485303638,2.340091112800683,8.1463426746102,4.424902132735392,-58.7737714668339,2.0359496936202053,4.1138727007670965,3.6787369977589695
249.0,1928.8861868768017,1553.3181687962003,36.11613319735767,-3.389110225675584,6.792372478104184,6.747061785400934,2.037077091583263,2.023488117420391,4.406446444809928,4.377051834691338,42.95021189264127,4.673746372163297,9.322184781573016,8.36509059600532
250.0,2051.337516444553,1560.8745286099097,36.11391839765823,-3.388973784568757,15.228737529373731,9.720049208579569,4.900772301444523,3.128016871930649,10.670785641548829,6.810844387461469,-21.53132174604366,6.987550841271877,13.993780401734695,12.583822124125437
251.0,1451.0106165532243,1571.1208086200331,36.12477662061829,-3.3887887674608694,8.892347722346111,8.197948819343916,3.508498289231606,3.234521445399331,6.95806964613808,6.414717532595629,-22.6731445620515,1.278468978404999,2.581571952876984,2.304428020740161
252.0,1843.7431165061835,1615.446312609509,36.11767319652759,-3.3879884693017743,26.324984675104737,23.117761797993992,6.298246417482937,5.530919095354052,18.519422050842355,16.263165691897505,67.32428922014685,261.41053477525713,523.1264187509566,470.5892110019922
253.0,1171.3249348508327,1592.834471565134,36.12983534166496,-3.388396666850972,10.735804134852092,10.108747859112354,3.6927490798257985,3.4770631883777785,7.629951511475038,7.184301710233927,57.69595326117924,2.8172635311633347,5.640431876425737,5.073668028381654
254.0,1707.857395314641,1602.913701703811,36.12013098482726,-3.388214750323761,23.96843238865425,15.539491698917821,8.413715781798576,5.454877666935052,18.289790844871806,11.857849040781023,-27.7392369483221,9.01838845089078,18.077416811791117,16.227036258732767
255.0,2068.049918579739,1610.2723403024204,36.113616121398984,-3.3880818783176383,25.91437669717174,18.404241222119463,8.351231480416574,5.930996545408667,18.069189193772374,12.832634197472135,-6.700415215684863,22.264912348240614,44.41392584307803,39.964086766409594
256.0,962.166627438614,1608.5778761644835,36.13361841980861,-3.388112357554006,15.896897287909127,8.550512202603903,5.9399664581440375,3.1949477161211943,12.266259164419598,6.5976898992386115,-76.69224378742742,2.282481582909822,4.565197277292027,4.109356088957284
257.0,1925.2088948994735,1611.4735022877514,36.116199711209696,-3.388060198953009,24.238665177005352,8.705712035664245,8.613336856449274,3.093620452728461,16.382938864683627,5.88419976976013,3.7857997377701262,8.19477789491415,16.422199241661147,14.749038700163364
258.0,736.0516190195334,1616.7883784831408,36.13770819696712,-3.3879640380896645,12.672191323520947,10.872670530921788,5.087704630586257,4.365222619732339,11.17397760825907,9.587211394843608,-58.9988382770623,3.812955606356263,7.6422387043522395,6.85581598433815
259.0,2082.668234641836,1618.9504913529947,36.11335171820015,-3.3879251882453714,10.146861555182108,8.72647174379321,4.111078539747576,3.535596747676136,7.32141887887555,6.2965434803190234,3.1180417681351793,1.5583284954354164,3.0774313135133706,2.612679911851883
260.0,2439.848706715393,1631.5920967932639,36.10689133833723,-3.3876968844950097,10.523522319423927,6.668611016869527,3.6644481229350125,2.322110257536755,7.663183503351666,4.856053741665954,-46.740185866545815,1.4286939865350723,2.8871515405335595,2.572560130097881
261.0,724.0372934653442,1636.596108712377,36.13792549469039,-3.387606394110782,14.922576356857993,11.418508019662186,4.327010680531759,3.3109568331415713,10.72142541433117,8.203856971352568,-24.942349737236597,13.82545880973339,27.691420596427925,24.902218851409856
262.0,1881.2216362296597,1635.3394964050888,36.1169953166432,-3.387629286339376,10.586738397951693,8.632108833696224,3.407251860937078,2.778170932523788,8.423620725632516,6.868367588218441,65.80909383401135,2.7134962214529517,5.426883030728568,4.878975776360749
263.0,830.7849059057638,1649.2965042592618,36.13599472944861,-3.3873771190722177,18.92011904503857,13.927244725812953,6.115614772399259,4.501750934084978,13.374542967716028,9.845103646751502,68.4393083788485,28.92127186715603,57.8968349776126,52.053300810046494
264.0,653.7689269757931,1652.2052235514384,36.139196443568856,-3.387324536016215,7.143930362479025,7.043784748345058,1.978896610164902,1.9511558839431786,4.4217982685382635,4.359812263536725,-63.72747543777869,9.406042196750642,18.93476403112756,17.007363362163304
265.0,1525.6801084808064,1677.6875165083418,36.12342604914502,-3.3868646548237646,10.216609889213963,9.63042242682873,3.6728226201115532,3.46209101786576,8.315367443533013,7.8382655287705205,-85.0162319382934,2.3598873751610516,4.727469139436144,4.257588065187447
266.0,1107.2961401754146,1682.3371979345939,36.13099341994912,-3.386780630675655,30.801252138222267,7.592460363500316,12.257340361266335,3.0214151826432394,25.853219159806798,6.372777991584895,-45.56338841384127,3.9092975093610582,7.797563011620242,7.033232264123944
267.0,2791.983464138591,1681.293318751089,36.10052223655103,-3.386799407505262,12.64152011759233,6.520389492110637,4.651669683633987,2.3992920031608795,8.923200497773307,4.602511582504114,68.69931545777997,2.0845044767111536,4.195648544372525,3.7477065909758673
268.0,913.4438501260402,1681.3023626376016,36.13449965450384,-3.386799262059324,10.622539730388475,7.397037434927973,4.0130176404981075,2.7944768828560775,8.514840833307517,5.929334979679628,-9.989202511824459,1.3709448263421655,2.7509774818058395,2.4660826423803517
269.0,724.4818602843013,1686.1612648077407,36.137917435318855,-3.3867114679073103,12.659386317754448,6.820612709811601,5.008074371052726,2.6982457798114665,9.844320350359792,5.3039140141377095,70.72640478038308,1.4757617789879443,2.95953370919422,2.65522169828997
270.0,1280.8330998657568,1689.1828687409284,36.127854630672815,-3.3866570651276344,11.893536798318864,9.303405679056665,3.930284467929536,3.0743614333805453,9.106408110913964,7.123247724500234,34.61463108296296,2.85833005592227,5.721922962523095,5.142601688058639
271.0,2287.383927740161,1690.6252893055498,36.10964900266007,-3.3866310351127664,9.0614988582394,8.093913876406921,3.1006339881481986,2.7695489294811546,6.181982473479684,5.521871658164442,38.854107881681244,2.422238082885742,4.864438044188865,4.375669401632622
272.0,2074.6588263312115,1691.913798960788,36.11349659186662,-3.386607795891509,9.0417692601117,8.035794994633184,2.7920463858627587,2.481407313862647,6.395334729417874,5.683798970006567,81.30426782039092,2.332149156033992,4.670225408103434,4.197648958473582
